17:25:05.577 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:28:25.706 [Worker-248: Launching IOS.IOSTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:28:25.713 [Worker-248: Launching IOS.IOSTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:28:25.715 [Worker-248: Launching IOS.IOSTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:28:25.715 [Worker-248: Launching IOS.IOSTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:30:14.659 [Worker-247: Launching AndroidTestCases.AndroidTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:30:14.668 [Worker-247: Launching AndroidTestCases.AndroidTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:30:14.669 [Worker-247: Launching AndroidTestCases.AndroidTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:30:14.669 [Worker-247: Launching AndroidTestCases.AndroidTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:42:29.979 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:42:29.988 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:42:29.990 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:42:29.990 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:42:33.577 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:42:48.212 [Worker-253: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:42:48.213 [Worker-253: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:42:48.214 [Worker-253: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:43:16.726 [Worker-258: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:43:16.731 [Worker-258: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:43:16.733 [Worker-258: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:43:16.733 [Worker-258: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:52:17.581 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:52:17.590 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:52:17.591 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:52:17.592 [Worker-255: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:58:47.019 [Worker-273: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:58:47.031 [Worker-273: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:58:47.033 [Worker-273: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:58:47.033 [Worker-273: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
13:15:28.130 [Worker-281: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:15:28.137 [Worker-281: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:15:28.138 [Worker-281: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:15:28.139 [Worker-281: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
13:33:31.750 [Worker-296: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:33:31.761 [Worker-296: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:33:31.762 [Worker-296: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:33:31.762 [Worker-296: Launching AndroidTestCases.tc_001] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
13:38:01.950 [Worker-300: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:38:01.959 [Worker-300: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:38:01.960 [Worker-300: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:38:01.961 [Worker-300: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
13:57:40.173 [Worker-305: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:57:40.191 [Worker-305: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:57:40.192 [Worker-305: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:57:40.193 [Worker-305: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
14:16:46.572 [Worker-322: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:16:46.580 [Worker-322: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:16:46.581 [Worker-322: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:16:46.582 [Worker-322: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
14:20:59.058 [Worker-325: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:20:59.065 [Worker-325: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:20:59.067 [Worker-325: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:20:59.067 [Worker-325: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
14:21:29.913 [Worker-321: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:21:29.914 [Worker-321: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:21:29.916 [Worker-321: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:21:29.916 [Worker-321: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
16:03:53.137 [Worker-338: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
16:03:53.152 [Worker-338: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
16:03:53.154 [Worker-338: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
16:03:53.154 [Worker-338: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
16:32:59.088 [Worker-347: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
16:32:59.110 [Worker-347: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
16:32:59.115 [Worker-347: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
16:32:59.116 [Worker-347: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
16:50:56.584 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
16:50:56.596 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
16:50:56.597 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
16:50:56.598 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
16:52:44.212 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
16:52:44.218 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
16:52:44.219 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
16:52:44.219 [Worker-352: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
17:29:25.925 [Worker-372: Launching AndroidTestCases] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
17:29:25.932 [Worker-372: Launching AndroidTestCases] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
17:29:25.933 [Worker-372: Launching AndroidTestCases] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
17:29:25.934 [Worker-372: Launching AndroidTestCases] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:09:47.531 [Worker-385: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:09:47.542 [Worker-385: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:09:47.544 [Worker-385: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:09:47.544 [Worker-385: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:11:30.667 [Worker-391: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:11:30.673 [Worker-391: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:11:30.674 [Worker-391: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:11:30.675 [Worker-391: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:13:57.631 [Worker-398: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:13:57.654 [Worker-398: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:13:57.657 [Worker-398: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:13:57.657 [Worker-398: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:16:47.772 [Worker-399: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:16:47.792 [Worker-399: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:16:47.794 [Worker-399: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:16:47.794 [Worker-399: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:23:53.334 [Worker-401: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:23:53.342 [Worker-401: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:23:53.344 [Worker-401: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:23:53.344 [Worker-401: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:36:12.253 [Worker-406: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:36:12.256 [Worker-406: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:36:12.257 [Worker-406: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:36:12.257 [Worker-406: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
18:50:56.085 [Worker-413: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
18:50:56.096 [Worker-413: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
18:50:56.098 [Worker-413: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
18:50:56.099 [Worker-413: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
19:33:34.227 [Worker-426: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
19:33:34.239 [Worker-426: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
19:33:34.240 [Worker-426: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
19:33:34.240 [Worker-426: Launching AndroidTestCases.tc_002] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
19:59:04.612 [Worker-444: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
19:59:04.623 [Worker-444: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
19:59:04.624 [Worker-444: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
19:59:04.624 [Worker-444: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
19:59:30.043 [Worker-451: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
19:59:30.044 [Worker-451: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
19:59:30.045 [Worker-451: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
19:59:30.045 [Worker-451: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
20:24:24.894 [Worker-461: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
20:24:24.903 [Worker-461: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
20:24:24.904 [Worker-461: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
20:24:24.904 [Worker-461: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
20:27:14.903 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
20:27:14.910 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
20:27:14.912 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
20:27:14.913 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
20:41:19.063 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
20:41:19.085 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
20:41:19.086 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
20:41:19.087 [Worker-462: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
20:49:58.049 [Worker-471: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
20:49:58.057 [Worker-471: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
20:49:58.060 [Worker-471: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
20:49:58.060 [Worker-471: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:07:22.483 [Worker-481: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:07:22.494 [Worker-481: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:07:22.495 [Worker-481: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:07:22.495 [Worker-481: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:12:45.455 [Worker-455: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:12:45.468 [Worker-455: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:12:45.469 [Worker-455: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:12:45.470 [Worker-455: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:13:51.583 [Worker-472: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:13:51.588 [Worker-472: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:13:51.591 [Worker-472: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:13:51.591 [Worker-472: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:22:57.806 [Worker-483: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:22:57.817 [Worker-483: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:22:57.819 [Worker-483: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:22:57.819 [Worker-483: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:41:24.252 [Worker-486: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:41:24.263 [Worker-486: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:41:24.264 [Worker-486: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:41:24.265 [Worker-486: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:45:01.956 [Worker-493: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:45:01.959 [Worker-493: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:45:01.960 [Worker-493: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:45:01.961 [Worker-493: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:46:10.477 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:46:10.480 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:46:10.483 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:46:10.483 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:47:40.236 [Worker-492: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:47:40.242 [Worker-492: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:47:40.243 [Worker-492: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:47:40.243 [Worker-492: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
21:48:57.646 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
21:48:57.660 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
21:48:57.661 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
21:48:57.661 [Worker-496: Launching AndroidTestCases.tc_003] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.3}
12:18:19.865 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:18:19.867 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:18:19.868 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/BrowserStack_POC
12:18:19.868 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
12:18:19.868 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:18:19.869 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/BrowserStack_POC
12:27:00.198 [Worker-512: Launching IOSTestCases.tc002] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
